iso3,region,sub_region,year,population,urban_pct,urban_pop_mn,gdp_pc_ppp_const2021,gdp_ppp_bn,gdp_growth_pct,gfcf_pct_gdp,coal_prod_twh,population_imputed,urban_pct_imputed,gdp_pc_ppp_const2021_imputed,gdp_growth_pct_imputed,gfcf_pct_gdp_imputed,coal_prod_twh_imputed,copper_usd_t_real2010,ironore_usd_dmtu_real2010,coal_aus_usd_t_real2010,gold_usd_oz_real2010
DEU,欧州,欧州,2023,84548233.0,81.9034366692129,69.24790847009355,63140.1949099669,5338.391910913296,-0.869647578573321,21.1916877404125,254.48,0,0,0,0,0,0,7441,105.7,151.4,1703
DEU,欧州,欧州,2024,84552234.0,82.0211432579125,69.35070897690541,62654.602264023,5297.586591804603,-0.495851897260366,20.4603173503166,228.762,0,0,0,0,0,0,7943,95.0,118.3,2074
DEU,欧州,欧州,2025,84075075.0,82.13822205362,69.05777179524756,62823.7736648822,5281.913482657996,0.239578342117881,20.312556628657,228.762,0,0,0,0,0,1,8568,86.3,93.4,2964
EGY,アフリカ,アフリカ,1995,65652621.0,42.7019009364527,28.034917181604744,8423.57817498243,553.0299853859931,4.64245877240639,22.5594117647059,0.0,0,0,0,0,0,0,3194,30.9,42.8,418
EGY,アフリカ,アフリカ,1996,67028045.0,42.6396966117235,28.5805550327695,8662.33147868251,580.6191441580479,4.98873056512208,23.9268962510898,0.0,0,0,0,0,0,0,2545,33.3,42.2,430
EGY,アフリカ,アフリカ,1997,68431738.0,42.6357980293511,29.17641760165471,8950.6541069311,612.508816774133,5.49235474302942,25.7543437382475,0.0,0,0,0,0,0,0,2650,35.1,40.8,385
EGY,アフリカ,アフリカ,1998,69943297.0,42.6559554142127,29.834981583550366,9245.47890468363,646.6592769375219,5.575497460986,21.346068197634,0.0,0,0,0,0,0,0,2013,37.7,35.6,358
EGY,アフリカ,アフリカ,1999,71520953.0,42.6900387539957,30.532322552927052,9588.8593851379,685.8043614080566,6.05343878467555,20.8140117035111,0.294,0,0,0,0,0,0,1952,34.2,32.1,346
EGY,アフリカ,アフリカ,2000,73083287.0,42.7339398932519,31.23136793859278,9981.62775081593,729.490165640045,6.37000382991766,18.9499558953249,0.438,0,0,0,0,0,0,2279,36.2,33.0,351
EGY,アフリカ,アフリカ,2001,74652035.0,42.7835506765333,31.938791225288377,10117.3331821542,755.2795108208367,3.53525197391507,17.7256202955116,0.279,0,0,0,0,0,0,2061,39.2,42.2,354
EGY,アフリカ,アフリカ,2002,76239140.0,42.8347629483917,32.656854892892476,10143.5063456555,773.332200377318,2.39020402675627,17.8147268408551,0.279,0,0,0,0,0,0,2061,38.7,33.4,410
EGY,アフリカ,アフリカ,2003,77853548.0,42.8834685533792,33.38630177426998,10250.376550149,798.0281827650996,3.19345473756772,16.311377245509,0.279,0,0,0,0,0,0,2235,40.1,32.8,457
EGY,アフリカ,アフリカ,2004,79477441.0,42.9255593360476,34.11613609522722,10451.8217511529,830.6840465697712,4.09207161019908,16.4022254275706,0.249,0,0,0,0,0,0,3370,44.6,62.3,481
EGY,アフリカ,アフリカ,2005,81101012.0,42.9569271409488,34.83850263541214,10700.6090372525,867.8302219375234,4.4717444710621,17.9201485608171,0.189,0,0,0,0,0,0,4195,74.1,54.3,507
EGY,アフリカ,アフリカ,2006,82700404.0,42.9729991680104,35.53884392286125,11211.8320228671,927.2230378712464,6.84383819369884,18.7307754573418,0.189,0,0,0,0,0,0,7475,77.1,54.6,672
EGY,アフリカ,アフリカ,2007,84276224.0,42.9729666344509,36.2159936202951,11782.0060717026,992.9429828681684,7.08782742675582,20.8512352309345,0.189,0,0,0,0,0,0,7459,128.9,68.9,730
EGY,アフリカ,アフリカ,2008,85864791.0,42.9608989120873,36.88828606258503,12391.5847624938,1064.0008357903148,7.15628356711522,22.2780569514238,0.189,0,0,0,0,0,0,6764,151.7,123.6,848
EGY,アフリカ,アフリカ,2009,87501635.0,42.9383470624904,37.571755721653574,12728.0814587564,1113.72793805437,4.67359980000663,18.9119170984456,0.521,0,0,0,0,0,0,5339,82.9,74.5,1009
EGY,アフリカ,アフリカ,2010,89196073.0,42.9057175520154,38.27021514886947,13128.9878334831,1171.0541572114705,5.14723485746742,19.2110061329355,0.287,0,0,0,0,0,0,7535,145.9,99.0,1225
EGY,アフリカ,アフリカ,2011,91093066.0,42.8634168470177,39.04560059830896,13082.4263680239,1191.7183285825415,1.76457194806041,16.7092115819415,0.068,0,0,0,0,0,0,7950,151.1,109.4,1413
EGY,アフリカ,アフリカ,2012,93161000.0,42.8118514138525,39.88394889565913,13076.8052394876,1218.2482529159042,2.22619979818487,14.6951692840509,0.159,0,0,0,0,0,0,7223,116.6,87.4,1515
EGY,アフリカ,アフリカ,2013,95333551.0,42.7514277188751,40.756454147601936,13058.0748238237,1244.8726421788128,2.18546605363386,12.9864545259084,0.023,0,0,0,0,0,0,6681,123.3,77.0,1286
EGY,アフリカ,アフリカ,2014,97528655.0,42.6825522284408,41.627719108070835,13136.3656298099,1281.1720714635874,2.91591188052836,12.4460093896714,0.0,0,0,0,0,0,0,6340,89.6,64.8,1169
EGY,アフリカ,アフリカ,2015,99597334.0,42.6056314089048,42.43407301713582,13425.9119599492,1337.185037729655,4.37201907781687,13.6544048447154,0.0,0,0,0,0,0,0,5630,57.1,60.2,1186
EGY,アフリカ,アフリカ,2016,101644583.0,42.5210717266225,43.22036604365634,13727.3201600816,1395.3077333789872,4.34664345601914,14.4681479294309,0.0,0,0,0,0,0,0,5177,62.1,70.3,1328
EGY,アフリカ,アフリカ,2017,103696055.0,42.4486008687179,44.01752450355618,14018.3605934411,1453.648691107301,4.18122099961562,16.3133564922454,0.0,0,0,0,0,0,1,6342,73.8,91.0,1293
EGY,アフリカ,アフリカ,2018,105682092.0,42.4577177449969,44.87020432836795,14488.2094340261,1531.144282322014,5.33110861887155,18.4089837555184,0.0,0,0,0,0,0,1,6411,68.5,105.1,1246
EGY,アフリカ,アフリカ,2019,107553159.0,42.4812027332648,45.68987552082064,15026.568243683,1616.1548835371884,5.55209307084222,18.7723373838456,0.0,0,0,0,0,0,1,6042,94.3,78.3,1400
EGY,アフリカ,アフリカ,2020,109315118.0,42.5181534630674,46.47876962957321,15309.2359881835,1673.530938538126,3.55016483883115,16.958684133537,0.0,0,0,0,0,0,1,6306,111.3,62.1,1808
EGY,アフリカ,アフリカ,2021,110957005.0,42.5686062621468,47.23285057872054,15579.0160861551,1728.6009657665918,3.29064601193245,16.285212588735,0.0,0,0,0,0,0,1,8516,147.8,126.2,1645
EGY,アフリカ,アフリカ,2022,112618252.0,42.6325129008032,48.011990812559056,16360.390775011,1842.478611118664,6.58784560870467,18.0439910742748,0.0,0,0,0,0,0,1,7512,103.3,293.7,1533
EGY,アフリカ,アフリカ,2023,114535772.0,42.7098115041919,48.918012326071,16691.3873991962,1911.7609415180088,3.76028052279247,15.1318510349174,0.0,0,0,0,0,0,1,7441,105.7,151.4,1703
EGY,アフリカ,アフリカ,2024,116538256.0,42.8004363938404,49.8788821337709,16798.151577838,1957.627288904889,2.3991692678251,11.6981379076204,0.0,0,0,0,0,0,1,7943,95.0,118.3,2074
